parcel_id,latitude,longitude
"0081A00263000000","40.4805011002","-79.9462890555"
"0002C00450000400","40.4416547248","-79.9916338482"
"0025K00162000000","40.455798496","-79.9776779877"
"0175K00059000000","40.4472456756","-79.8945237866"
"0036S00177000000","40.4058995038","-80.0338016864"
"0011A00123000000","40.4419968277","-79.9815852235"
"0051K00315000000","40.4559671699","-79.9411611698"
"0011A00123000000","40.4419968277","-79.9815852235"
"0035N00327000000","40.4047263115","-80.0287681364"
"0006M00117A00200","40.4372221745","-80.0176236789"
"0082R00072000000","40.4732299858","-79.9226443761"
"0082S00040000000","40.4736076643","-79.920119669"
"0045P00101000000","40.4627699915","-80.0265884115"
"0006K00301000000","40.4361235399","-80.0253776732"
"0033N00012000000","40.4046137144","-79.9989420804"
"0016F00078000000","40.4191197711","-80.024738721"
"0055R00230000000","40.4162174168","-79.9393745216"
"0087N00257000000","40.4254423475","-79.9286901135"
"0119S00240000000","40.4829181033","-79.952951594"
"0126D00075000000","40.4519648496","-79.9008572512"
"0025A00079000000","40.4622782961","-79.9795686617"
"0083A00088000000","40.4707839183","-79.9306774143"
"0049L00386000000","40.4650632666","-79.9550235765"
"0010L00301000000","40.446511371","-79.9705760603"
"0052F00260000000","40.4488444009","-79.941124127"
"0014L00078000000","40.4179038814","-79.9894138857"
"0020P00264000000","40.4446029347","-80.041785599"
"0084K00259000000","40.4566937048","-79.9255576293"
"0035F00229000000","40.410672294","-80.0252647529"
"0126E00302000000","40.4484938796","-79.9121507187"
"0121K00296000000","40.4847079242","-79.9253060307"
"0002A00256000000","40.4413749769","-79.9962772813"
"0085E00012000000","40.4501186861","-79.932075618"
"0028S00147000000","40.4335841666","-79.952086711"
"0002E00225000000","40.4396184904","-79.9959590662"
"0129E00115000000","40.4210171719","-79.9156973066"
"0094E00281000000","40.3911409802","-79.9797228589"
"0083P00382000000","40.4625128487","-79.9271696839"
"0012L00156000000","40.426769313","-79.9717743368"
"0010G00260000000","40.4485773577","-79.9742922895"
"0138D00199000000","40.3833388429","-79.9836871198"
"0051N00164000000","40.4538252306","-79.9491865008"
"0081G00004000000","40.4793147222","-79.9390383678"
"0022K00324000000","40.4556605184","-80.0267449644"
"0084K00034000100","40.455400034","-79.9287138069"
"0048J00039000000","40.4667872675","-79.9815259056"
"0035B00248000000","40.4118949703","-80.0251010825"
"0137A00161000000","40.3838057422","-79.9799805196"
"0029H00147000000","40.4287605231","-79.9511369969"
"0025N00040000000","40.4543920563","-79.9814802185"
"0028G00246000000","40.4386887056","-79.9542948261"
"0006N00055000000","40.4343612211","-80.0323656306"
"0048J00061000000","40.4663923894","-79.9815989821"
"0012L00255000000","40.427745064","-79.970490222"
"0086J00057000000","40.4361228181","-79.9303008603"
"0114F00144000000","40.4870495841","-80.0412920232"
"0174N00302000000","40.4532203581","-79.8975842196"
"0001M00026000000","40.4371456095","-80.0011019216"
"0015B00141000000","40.421221034","-80.0107988118"
"0084E00316000000","40.4586036391","-79.9284882548"
"0004S00129000000","40.4248250518","-79.9995904173"
"0055L00342000000","40.4184750584","-79.9398386405"
"0002E00225000000","40.4396184904","-79.9959590662"
"0036M00216000000","40.4076118392","-80.0327588811"
"0022H00191000000","40.4589613848","-80.0171842539"
"0084E00262000000","40.4583462957","-79.9314571941"
"0129H00156000000","40.4190928267","-79.9014053272"
"0120K00085000000","40.4844528253","-79.9416387387"
"0088L00113000000","40.4166911633","-79.9209094855"
"0082M00282000000","40.4749800592","-79.9173741484"
"0185M00178000000","40.3684439402","-79.9200680837"
"0128J00316000000","40.4280092298","-79.9130593841"
"0126J00198000000","40.4475447265","-79.9127953173"
"0001D00173002200","40.441558822","-80.0018088937"
"0003A00080000000","40.4309583346","-79.9988011993"
"0026H00255000000","40.4593851932","-79.9512076332"
"0010P00115000000","40.4453909899","-79.9757693728"
"0022R00135000000","40.4538729341","-80.0234396847"
"0080N00159000000","40.4737577369","-79.9633401928"
"0002A00086000000","40.4415507283","-79.99909046"
"0007H00339000000","40.4495737458","-80.0164392143"
"0008S00100000000","40.4435217887","-80.0011697408"
"0052J00342000000","40.4455454478","-79.9484799871"
"0084N00144000000","40.4528362072","-79.9299589253"
"0061J00038000000","40.3978524092","-80.0145406341"
"0029M0016000T200","40.4268975241","-79.9531992472"
"0024G00192000000","40.4580603768","-79.9906400431"
"0086D00184000000","40.4414563208","-79.917430256"
"0025F00184000000","40.4592203327","-79.9744889146"
"0049L00259000000","40.4662118039","-79.9546225648"
"0138F00143000000","40.3807526582","-79.9917259865"
"0016R00012000000","40.4146452218","-80.0242572441"
"0095H00282000000","40.3915201444","-79.9841224166"
"0007B00158000000","40.451012699","-80.0255648162"
"0051D00020000000","40.4615045743","-79.9367050279"
"0012A00085000000","40.4312330031","-79.9811431711"
"0046A00213000000","40.4706439073","-80.0145525028"
"0082J00342000000","40.476694353","-79.9289820519"
"0177A00059000000","40.4330632742","-79.8971250112"
"0052R00134000000","40.4453008389","-79.9389632842"
"0051E00291000000","40.4593852913","-79.947512441"
"0048N00024000000","40.4643262571","-79.9825091818"
"0055C00264000000","40.4220003128","-79.9383558583"
"0024F00151000000","40.459231261","-79.9940047328"
"0049F00257000000","40.4680576894","-79.9580930707"
"0095L00125000000","40.3890403685","-79.9884950508"
"0120N00015004900","40.4844161226","-79.9496320361"
"0083C00047000000","40.4698487681","-79.9237206084"
"0013R00134000000","40.415676354","-79.9713831331"
"0024N00092000B00","40.4543706947","-79.9987828292"
"0086S00182000000","40.434683147","-79.9180960125"
"0083B00107000000","40.4703298709","-79.9278413739"
"0026D00158000000","40.461497838","-79.9515211182"
"0120N00015004800","40.4843680773","-79.9496035349"
"0052A00168000000","40.4511813026","-79.9493818577"
"0042J00048000000","40.4571526649","-80.0647703917"
"0014P00139000000","40.4152023812","-79.9948378362"
"0004A00277000000","40.431376646","-80.0144124053"
"0040G00076000000","40.4404401942","-80.0573637835"
"0137A00028000000","40.3847355267","-79.9802031076"
"0086L00045000000","40.437761022","-79.9213832224"
"0080K00295000000","40.4751334417","-79.9579971077"
"0049B00173000000","40.4705089046","-79.9607398273"
"0030E00085000000","40.4196641807","-79.9654703954"
"0128A00012000000","40.4315726152","-79.9155204357"
"0129E00115000000","40.4210171719","-79.9156973066"
"0061A00040000000","40.4020874606","-80.0158715065"
"0174N00290000000","40.4534078716","-79.8969651826"
"0067E0025000T100","40.4217709665","-80.0838285778"
"0009D00316000000","40.4503625571","-79.9884580762"
"0174B00160000000","40.46140579","-79.8936617517"
"0022H00229000000","40.4583417357","-80.0175657595"
"0020F00011000000","40.4499909251","-80.0447337007"
"0077F00074000000","40.4794718112","-80.0106568872"
"0049E00094000000","40.4678964337","-79.9645696491"
"0028K00035000000","40.4375280458","-79.9586997486"
"0121P00037000000","40.4830558014","-79.9282809122"
"0050K00370000000","40.4650419518","-79.9445691398"
"0086D00184000000","40.4414563208","-79.917430256"
"0123J00021000000","40.4766512802","-79.915503136"
"0121G00178000000","40.4874456247","-79.9207723519"
"0027H00208000000","40.4499547085","-79.9512168605"
"0027J00230000A00","40.4463665838","-79.9636145972"
"0176E00179000000","40.4389014927","-79.8957941936"
"0082L00150000000","40.4758354019","-79.9223802979"
"0027F00170000000","40.4497971437","-79.960812227"
"0175B00050000000","40.452236245","-79.8912477447"
"0086G00041000000","40.4405193534","-79.9223923098"
"0126B00250000000","40.4519381487","-79.908106928"
"0087H00192000000","40.4285259517","-79.9178473337"
"0051L00044000000","40.4559434613","-79.9371760866"
"0083B00358000000","40.4715104979","-79.9254388547"
"0036L00010000000","40.4087108442","-80.0375132208"
"0022B00289000000","40.4602721806","-80.024996781"
"0056K00045000000","40.407076909","-79.945231172"
"0126A00103000000","40.4523902263","-79.9142033185"
"0114L00345000000","40.4857692425","-80.0371429669"
"0011H00422000000","40.4391631097","-79.9667735921"
"0084B00040000000","40.4619291426","-79.9251583713"
"0119S00240000000","40.4829181033","-79.952951594"
"0016R00066000000","40.4139671259","-80.0232975395"
"0127N00202000000","40.4347285949","-79.912713156"
"0019L00126000000","40.4377693535","-80.0379923073"
"0027D00021000000","40.4505205693","-79.9530421705"
"0061K00240000000","40.3985555861","-80.0078424788"
"0040C00220000000","40.4426407206","-80.0573260132"
"0048A00255000000","40.4699422434","-79.979414949"
"0014G00004000000","40.4190562901","-79.9910191101"
"0174N00144000500","40.4538935664","-79.8988342375"
"0023J00257000000","40.4560054775","-80.0129963505"
"0033B00218000000","40.4129659589","-79.9940834405"
"0115G00030000000","40.4890846617","-80.0231117364"
"0121F00255000000","40.4868206834","-79.9285196782"
"0042E00180000000","40.4586627031","-80.0636838402"
"0083J00127000000","40.4649708338","-79.9307610221"
"0026H00128000000","40.4582033301","-79.9508226428"
"0048E00180000000","40.4688277548","-79.9804758655"
"0042S00176000000","40.4538979245","-80.051491187"
"0114R00258000000","40.4826019084","-80.0396376826"
"0085L00095000000","40.4463138487","-79.9222576515"
"0029F00090000000","40.4299188257","-79.959761797"
"0083B00287000000","40.4700483113","-79.925936854"
"0009N00115000000","40.4440403647","-79.9962356274"
"0052C00283000000","40.4507111405","-79.9390133252"
"0056J00143000000","40.4076455624","-79.9474275966"
"0114N00148000000","40.4819479652","-80.0455210209"
"0002F00230000000","40.4394880147","-79.9939993802"
"0067A00030000000","40.4229991342","-80.0803042229"
"0012E00311000000","40.4290979391","-79.9813012986"
"0002M00178000000","40.4379735208","-79.9848282973"
"0139M00284000000","40.3788299569","-80.0006076067"
"0084N00306000000","40.4539578602","-79.9292380543"
"0015H00025000000","40.4188544498","-80.0009840767"
"0050M00026000000","40.4668914917","-79.9358350233"
"0007H00339000000","40.4495737458","-80.0164392143"
"0085S00039000000","40.4446030996","-79.9196863521"
"0114G00016000000","40.4867770414","-80.0396991844"
"0028G00110000900","40.4403494737","-79.957361146"
"0051A00032000000","40.4609768924","-79.9483267049"
"0086D00134000000","40.4415542646","-79.9180647497"
"0051H00086000000","40.4594867743","-79.9357962918"
"0052M00134000000","40.4465791614","-79.9347010023"
"0025H00062000000","40.4600244522","-79.9678780585"
"0027R00110000000","40.4451666737","-79.9548632884"
"0016M00100000000","40.4192342122","-80.0181421123"
"0232A00133000000","40.4526543304","-79.8816273195"
"0052B00095000000","40.4522540534","-79.9425911508"
"0082J00214000000","40.4764194047","-79.9299773137"
"0053C00170000000","40.4407414006","-79.940878202"
"0071L00193000000","40.4554216178","-80.0725796415"
"0023S00278000000","40.4552228521","-80.0015928592"
"0054R00095000000","40.4238544847","-79.9400686957"
"0163E00040000000","40.4975935773","-80.0150686961"
"0022S00103000A00","40.453246031","-80.0171694181"
"0013C00137000000","40.4223834658","-79.9720983895"
"0016G00019000000","40.4197384525","-80.0241471732"
"0033B00136000000","40.4132939446","-79.9939122171"
"0083J00210000200","40.4665409335","-79.9293638638"
"0177E00114000000","40.4295115691","-79.8977029565"
"0080D00007000000","40.4818129119","-79.9525731964"
"0007C00075000000","40.4516468405","-80.0205470401"
"0008H00185000000","40.448835287","-80.0033694317"
"0081E00006000000","40.4794298656","-79.9490820575"
"0002E00225000000","40.4396184904","-79.9959590662"
"0025C00040000000","40.462436536","-79.9731285128"
"0082J00080000000","40.4759397431","-79.9315643197"
"0028C00067000000","40.4419638514","-79.9569600408"
"0024J00426000000","40.4557433093","-79.9958849967"
"0023E00299000100","40.457830042","-80.0156799546"
"0012K00372000000","40.4262813969","-79.9786103614"
"0041B00348000000","40.4504643006","-80.0587590238"
"0082G00246000000","40.4770743901","-79.9215072638"
"0011D00347000000","40.4415313262","-79.9683868415"
"0028F00368000100","40.4401515695","-79.9584353652"
"0126L00301000000","40.4458192729","-79.9058108731"
"0121G00039000000","40.4885747474","-79.9222085703"
"0048E00203000000","40.4677888476","-79.9813310658"
"0009N00137090100","40.444324266","-79.996655435"
"0010A00041000000","40.4518637892","-79.9824648701"
"0018A00105000000","40.4312539743","-80.0479497353"
"0055F00231000000","40.419425302","-79.9418437094"
"0086F00074000000","40.4401530086","-79.9256567839"
"0044D00132000000","40.4712320908","-80.0345101931"
"0010M00154000000","40.4471929002","-79.9679223176"
"0049B00348000000","40.4710406196","-79.9587929763"
"0174G00360000000","40.4589699179","-79.8874881937"
"0012N00031000000","40.4257881487","-79.9816498315"
"0036B00134000000","40.4129760937","-80.0438997953"
"0050H00182000000","40.4693738053","-79.9339064501"
"0046N00172000000","40.4636272979","-80.0140965268"
"0002L00221000000","40.4364692476","-79.9908760879"
"0049B00326000000","40.4702843498","-79.9578292085"
"0175F00180000000","40.4496213709","-79.8928813534"
"0015H00269000000","40.4203377723","-80.0029629786"
"0049P00362000A00","40.4627674007","-79.9598125711"
"0008K00020000000","40.4458399202","-80.0103660708"
"0009M00375000000","40.4459057095","-79.98698592"
"0086N00124000000","40.4344185154","-79.9300430162"
"0085S00039000000","40.4446030996","-79.9196863521"
"0126E00017000000","40.4501596039","-79.9158479849"
"0116L00204000000","40.4851576903","-80.0054080925"
"0035D00070000000","40.4118613255","-80.0189853616"
"0120N00015006500","40.4847183246","-79.9486760444"
"0040C00079000000","40.4408710272","-80.0563217602"
"0001H00256000000","40.4402627731","-80.0002286502"
"0049M00258000000","40.4651467834","-79.9499909703"
"0127A00159000000","40.4413891476","-79.9155747042"
"0046R00327000000","40.4630436893","-80.0043042173"
"0085A00019000000","40.4509057441","-79.9320361144"
"0084G00239000000","40.4582089145","-79.9219426816"
"0022G00127000000","40.4594777166","-80.0234379644"
"0016G00025000000","40.4192903667","-80.0235545359"
"0088L00113000000","40.4166911633","-79.9209094855"
"0049P00305000000","40.4629544182","-79.9600685724"
"0086L00239000300","40.4363183907","-79.9239801424"
"0009H00072000000","40.4502405128","-79.9847862153"
"0004L00224000000","40.4273595406","-80.004093869"
"0174K00005000000","40.457331173","-79.8913979516"
"0024B00010000000","40.4621938527","-79.9949189195"
"0033G00035000000","40.4101548272","-79.9908281018"
"0004A00134000000","40.4326853431","-80.0132530911"
"0023E00203000000","40.458165226","-80.0146999816"
"0062P00183000000","40.3951653503","-80.0258600558"
"0133E00104000000","40.3799702868","-79.9159219944"
"0139D00273000000","40.3842422108","-80.0009265795"
"0052A00122000000","40.4519566005","-79.9465540754"
"0045M00098000000","40.4663497192","-80.0195783463"
"0035G00155000000","40.409771991","-80.022193117"
"0023S00103000000","40.4530130272","-80.0007360497"
"0026H00118000000","40.4585192037","-79.9514683707"
"0025N00040000000","40.4543920563","-79.9814802185"
"0051N00192000000","40.45352598","-79.9479992452"
"0087R00228000000","40.4256793725","-79.9203969059"
"0082S00003000000","40.4745508029","-79.9201339279"
"0048M00122000000","40.4657691341","-79.9692594411"
"0243G00150000000","40.3621165503","-79.9065813391"
"0035B00210000000","40.4127066623","-80.0255071074"
"0137A00250000000","40.3835697763","-79.9787590952"
"0020N00032000000","40.4447411318","-80.0482168591"
"0054P00175000000","40.4246381427","-79.9427929418"
"0036G00064000000","40.4111534921","-80.0393020888"
"0083H00084000000","40.4679297987","-79.9180881966"
"0125F00120000000","40.457874818","-79.9101418123"
"0003M00355000000","40.4260872823","-79.9860168086"
"0050K00287000000","40.4656474141","-79.9436113086"
"0125J00002000000","40.4566645641","-79.9148003067"
"0006L00011000000","40.4376846713","-80.0240402831"
"0036B00237000000","40.4122717319","-80.0441831554"
"0129H00088000000","40.4193981506","-79.9031954481"
"0125M00250000000","40.4561418833","-79.9009239781"
"0047R00140000000","40.4631919099","-79.9880178966"
"0085M00336000000","40.4456954809","-79.9170301846"
"0005C00023000000","40.4330399515","-80.0211870334"
"0028F00032000000","40.440407735","-79.9598376884"
"0003H00320000000","40.4297933864","-79.9831750446"
"0023K00044000100","40.4570111078","-80.0119246585"
"0012F00309000000","40.429146342","-79.9755877485"
"0050H00221000000","40.4682776812","-79.9350340566"
"0080J00020000000","40.4759865857","-79.9630526677"
"0052D00032000000","40.4524616688","-79.9367398555"
"0028R00170000000","40.4345570783","-79.9555314188"
"0026P00170000000","40.4536409689","-79.9595320318"
"0006F00042000000","40.4388164306","-80.0277436832"
"0083B00385000000","40.472088656","-79.924665673"
"0185S00112000000","40.3656710295","-79.9183298166"
"0015S00014000000","40.4160743043","-80.0024702526"
"0022P00160000000","40.4541093697","-80.0251793997"
"0007A00200000000","40.4513163888","-80.0298169822"
"0085L00023000000","40.4467581834","-79.9203434593"
"0003G00041000000","40.4288721344","-79.9907293661"
"0050K00321000000","40.4654189095","-79.9443794989"
"0096D00058000000","40.3928127734","-80.0019124382"
"0015B00023000000","40.4230839555","-80.0114015431"
"0022L00034000000","40.4573360192","-80.0226176179"
"0002A00308000000","40.4411097366","-79.9960043066"
"0056J00049000000","40.4073951515","-79.9452771634"
"0087P00273000000","40.4246583217","-79.9256667055"
"0127J00156000000","40.436073709","-79.9148156121"
"0127J00208000000","40.4362092474","-79.912974506"
"0042J00309000000","40.4557071786","-80.0626184637"
"0051J00058000000","40.4557562833","-79.9473843556"
"0056K00319000000","40.4086315127","-79.941757332"
"0086G00305000000","40.4383461482","-79.9211500204"
"0083D00104000000","40.4704365748","-79.9189203641"
"0083K00182000200","40.4667183542","-79.9262567342"
"0004J00178000000","40.4269457516","-80.0133889584"
"0126E00073000000","40.4493603181","-79.9150308587"
"0051J00129000000","40.4561956435","-79.9468665871"
"0027R00110000000","40.4451666737","-79.9548632884"
"0046B00144000000","40.4708558028","-80.0107216455"
"0026E00205000000","40.459376756","-79.9649704939"
"0176E00230000000","40.4402337667","-79.8958079458"
"0002C00450000000","40.441712114","-79.9912748545"
"0012A00102000100","40.431791642","-79.9811993354"
"0082L00150000000","40.4758354019","-79.9223802979"
"0087L00056000000","40.4279574042","-79.9244209564"
"0029C00278000000","40.4331581342","-79.9547069978"
"0175F00011000000","40.4477341308","-79.8952514739"
"0015E00186000000","40.4211448647","-80.0121341765"
"0049E00066000000","40.4676797783","-79.9650769544"
"0008D00190000600","40.4525613553","-80.0011754972"
"0055G00328000000","40.4187573916","-79.9396860397"
"0049P00331000000","40.4632539542","-79.9582885577"
"0012K00103000000","40.427918896","-79.9774257395"
"0080L00016000000","40.4765194737","-79.9576093841"
"0003H00010000000","40.4285959694","-79.9867106163"
"0070C00166000000","40.4518870481","-80.0703931017"
"0003S0021800D300","40.4248918934","-79.984161684"
"0083H00316000000","40.469741683","-79.9192769867"
"0052B00186000000","40.451145042","-79.94499539"
"0022L00196000000","40.4563259011","-80.020708072"
"0014B00222000000","40.4229757725","-79.9935776072"
"0049N00088000A00","40.4643387549","-79.9640967543"
"0016K00057000000","40.4165093207","-80.0271382243"
"0085E00011000000","40.4501448592","-79.9319869628"
"0001H00184000000","40.4401554957","-80.0018041974"
"0086R00037000000","40.4351891868","-79.9231444019"
"0047P00070000000","40.4625368814","-79.9921884339"
"0021N00354000000","40.4548457084","-80.045530786"
"0083F00142000000","40.467773296","-79.9274250263"
"0002M00178000000","40.4379735208","-79.9848282973"
"0086F00053000000","40.4399990403","-79.9269032115"
"0087A00195000000","40.4320817748","-79.9299040977"
"0003L00096000000","40.4278712055","-79.9871826315"
"0124P00093000000","40.4626661095","-79.911931395"
"0087K00244000000","40.4273125335","-79.9285607234"
"0080G00006000000","40.4784101878","-79.9576298476"
"0025M00161000000","40.4568015722","-79.9698743038"
"0047G00128000000","40.4694820987","-79.9901213716"
"0039M00120000000","40.4273327239","-80.0513225367"
"0015S00196000000","40.4153422391","-80.001044767"
"0025H00062000000","40.4600244522","-79.9678780585"
"0126G00064000000","40.4489841017","-79.9067480202"
"0023M00103000000","40.4571299972","-80.0010705736"
"0084G0025800CU00","40.4592004164","-79.9207495395"
"0002F00160000000","40.4392844774","-79.9922705661"
"0012E00068000000","40.4303463551","-79.9796124505"
"0001H00264000000","40.4400385679","-79.9997022083"
"0026D00284000100","40.4605344532","-79.9506265503"
"0026M00052000000","40.4552952804","-79.9532432276"
"0125N00008000000","40.4536792603","-79.9130397171"
"0127N00023000000","40.4352245579","-79.914389715"
"0025P00150000001","40.4543882481","-79.9746908723"
"0015F00040000000","40.4210151172","-80.0112679099"
"0050S00043000600","40.4639211057","-79.9336241902"
"0083M00027000000","40.4671146099","-79.9195456049"
"0095C00094000000","40.3940151451","-79.9905341514"
"0001R00072000000","40.4352784497","-80.0070130225"
"0014P00066000001","40.4155313138","-79.9948265976"
"0045S00323000002","40.4641801202","-80.0194537839"
"0137A00366000000","40.3825562114","-79.9804928121"
"0083B00222000000","40.4700768597","-79.9273116033"
"0011S00062000000","40.4344006154","-79.9670121915"
"0029C00124000000","40.4318782299","-79.9562967806"
"0045H00209000000","40.4674558623","-80.0179616567"
"0126K00025000000","40.4474752427","-79.9114196849"
"0084E00236000000","40.4587902612","-79.9299382743"
"0025H00062000000","40.4600244522","-79.9678780585"
"0084G0025800CU00","40.4592004164","-79.9207495395"
"0055C00036000000","40.4226278606","-79.9408367993"
"0015C00222000000","40.4233197216","-80.0044230067"
"0026S00155000000","40.4531507096","-79.9517621736"
"0123N00017000000","40.4739363052","-79.9158132472"
"0028H00011000000","40.4400244518","-79.9534146878"
"0087P00286000000","40.4236909769","-79.9251189459"
"0133J00323000000","40.37812543","-79.9121076361"
"0081A00300000000","40.4802399079","-79.946016571"
"0085A00043000000","40.4512612934","-79.9326643805"
"0045N00126000000","40.4635146982","-80.0299762264"
"0023E00299000100","40.457830042","-80.0156799546"
"0049P00192000000","40.4636712261","-79.9600907493"
"0015F00040000000","40.4210151172","-80.0112679099"
"0022K00133000A00","40.4562978413","-80.0280201728"
"0177E00075000000","40.4294825004","-79.8983797137"
"0082M00370000000","40.4769525031","-79.9163060127"
"0023E00204000000","40.4584332833","-80.0120413043"
"0003L00095000000","40.427872617","-79.9871089902"
"0115D00288000000","40.4901754742","-80.0191727438"
"0009N00109000000","40.4439502632","-79.9965810976"
"0003N00099000000","40.4251182225","-79.9982975127"
"0125C00162000000","40.4618991147","-79.9059928624"
"0023C00132000000","40.462182817","-80.0058228594"
"0028L00310000000","40.436620778","-79.9547408995"
"0025N00053000000","40.4541072222","-79.9822782625"
"0084A00135000000","40.4617406931","-79.9308895036"
"0048S00231000000","40.4636095569","-79.9669038299"
"0045B00226000000","40.4702544697","-80.0259619562"
"0025G00167000000","40.4598307914","-79.9718291873"
"0001H00235000000","40.4403059117","-80.0009494272"
"0083A00213000000","40.4704257432","-79.9297739762"
"0052J00342000000","40.4455454478","-79.9484799871"
"0086P00042000000","40.4343652715","-79.9279456698"
"0120N00015003500","40.4841255515","-79.9502855649"
"0049R00165000000","40.4641991059","-79.9549351036"
"0051S00378000000","40.4536639052","-79.9368831906"
"0061P00079000000","40.3957723607","-80.0115785849"
"0001M00002000000","40.4379618553","-80.0035591246"
"0012K00103000000","40.427918896","-79.9774257395"
"0126F00194000000","40.4486775533","-79.9089591599"
"0138F00185000000","40.3821843035","-79.9927542488"
"0232H00131000000","40.449682305","-79.8698515344"
"0050G00345000000","40.4696572028","-79.9386639173"
"0050G00205000000","40.4684693838","-79.9379353319"
"0024S00072000000","40.4544393982","-79.9838559973"
"0095S00130000000","40.3862148182","-79.985182826"
"0063H00026000000","40.401683934","-80.0353901753"
"0177N00092000000","40.424792774","-79.8983439242"
"0024F00254000000","40.4591037251","-79.9930008404"
"0085D00050000000","40.4521325215","-79.9185715421"
"0015D00220000000","40.4228970001","-79.9996080251"
"0009N00109000000","40.4439502632","-79.9965810976"
"0024G00104000000","40.4588460282","-79.990802482"
"0084M00316000000","40.4555038116","-79.9195030504"
"0051G00149000000","40.4583507555","-79.9391268333"
"0007B00128000000","40.4507563263","-80.0244114355"
"0029F00029000000","40.4300598677","-79.9600339281"
"0083B00360000000","40.4715690082","-79.9256027229"
"0010R00103000000","40.4453322877","-79.9715994406"
"0083H00139000000","40.4684673102","-79.9187904958"
"0013J00138000000","40.4173355145","-79.9798101603"
"0126L00001000000","40.4478330293","-79.9068104541"
"0125S00170000000","40.4528824319","-79.9008884958"
"0049N00088000A00","40.4643387549","-79.9640967543"
"0025G00025000000","40.4595268134","-79.9730825492"
"0084F00222000000","40.4588439426","-79.9246967989"
"0004E00026000000","40.4305022451","-80.0140672439"
"0055H00053000000","40.4209386751","-79.934562818"
"0029F00085000000","40.4297046251","-79.9591263803"
"0174N00296000000","40.4536189118","-79.8975070853"
"0126N00188000000","40.4441496587","-79.9141297755"
"0048N00010000000","40.4647689627","-79.9823489854"
"0012H00030000000","40.4298655543","-79.9698743561"
"0126G00314000000","40.4482916125","-79.9047837095"
"0052E00073001000","40.4501786392","-79.9488488346"
"0056R00086000000","40.4052255038","-79.9400755906"
"0097D00072000000","40.3923769577","-80.0186210041"
"0028H00011000000","40.4400244518","-79.9534146878"
"0007H00339000000","40.4495737458","-80.0164392143"
"0054L00001000000","40.4271255529","-79.9411285077"
"0023C00103000000","40.4618314613","-80.0057989329"
"0023R00050000001","40.4530922979","-80.0042650701"
"0127P00138000000","40.434226391","-79.9116688022"
"0012F00047000000","40.4301186912","-79.9785881149"
"0020L00241000000","40.4461121223","-80.0392678328"
"0014A00159000000","40.4221044051","-79.9977903424"
"0024K00264000000","40.4574484941","-79.9950755966"
"0174L00038000000","40.4567250507","-79.890577725"
"0080P00148000000","40.4737647044","-79.9605814957"
"0014E00185000000","40.4210034876","-79.9960636664"
"0052C00122000000","40.4523235055","-79.9385548187"
"0059J00195000000","40.3972754775","-79.9821629009"
"0023G00110000000","40.4583388691","-80.0059445622"
"0096R00200000000","40.3872609808","-80.006944877"
"0003G00134000000","40.4288722021","-79.9876753891"
"0049P00050000000","40.4647472711","-79.9618568478"
"0086E00155000000","40.4387597889","-79.9326616908"
"0116E00305000000","40.4871008639","-80.0142187613"
"0013J00124000000","40.4176454788","-79.9786570834"
"0027B00076000000","40.4522623285","-79.9601303701"
"0096E00121000000","40.3907407013","-80.0125092526"
"0002E00225000000","40.4396184904","-79.9959590662"
"0050R00037000000","40.4648585331","-79.9370882623"
"0001H00184000000","40.4401554957","-80.0018041974"
"0050K00173000000","40.466476543","-79.9439194934"
"0049S00299000000","40.4631471466","-79.9511993749"
"0124K00208000000","40.4660764659","-79.9093981358"
"0001G00043000000","40.4405489603","-80.0062008801"
"0001H00256000000","40.4402627731","-80.0002286502"
"0062R00146000000","40.3961760734","-80.0228288332"
"0176N00004000000","40.4355105692","-79.8955160592"
"0085N00024000000","40.4453731857","-79.9311178175"
"0125J00050000000","40.4558295295","-79.9131816231"
"0084C00156000000","40.4612135732","-79.9231982935"
"0080P00089000000","40.4723214068","-79.959838209"
"0047B00061000000","40.4720916862","-79.9943435567"
"0121F00179000000","40.4878951297","-79.9262473573"
"0084R00033000000","40.4541429203","-79.9239772279"
"0009K00069000000","40.4460277075","-79.992443754"
"0121G00039000000","40.4885747474","-79.9222085703"
"0077S00127000000","40.4739079868","-80.0015995104"
"0083K00810000000","40.4651503388","-79.9271587097"
"0094A00026000000","40.3940024931","-79.9818676321"
"0023E00189000000","40.4584395979","-80.0138542124"
"0094E00281000000","40.3911409802","-79.9797228589"
"0001G00141000000","40.4395045079","-80.0057300534"
"0010P00033000000","40.4451518091","-79.9775032543"
"0050R00204000000","40.4628405598","-79.9406209595"
"0081M00252000000","40.4747865462","-79.9351017463"
"0086G00284000000","40.4385821393","-79.9226263825"
"0051G00272000000","40.4598089706","-79.9370218033"
"0002E00155000000","40.4391499632","-79.997857246"
"0024G00107000000","40.4588632338","-79.9905294233"
"0008K00015000000","40.4464247714","-80.0104353683"
"0086M00076000002","40.4377407417","-79.9165012702"
"0086G00305000000","40.4383461482","-79.9211500204"
"0024N00009000000","40.4547899422","-79.999220269"
"0012A00023000000","40.4313351166","-79.9797783278"
"0035M00005000000","40.4068535967","-80.0202658425"
"0114S00014000000","40.4825643301","-80.0367795467"
"0125K00029000000","40.4551991719","-79.9083330164"
"0052D00235000000","40.4510394045","-79.9333547305"
"0126E00213000000","40.4484029033","-79.9146091721"
